id,id_cargadescarga,id_equipo,id_palas,id_palanext,tiem_llegada,tiem_esperando,tiem_cuadra,tiem_cuadra,tiem_cuadrado,tiem_carga,tiem_acarreo,tiem_cola,tiem_retro,tiem_listo,tiem_descarga,tiem_viajando
1610921,1610921,34,1788643,69,2023-06-22 19:29:54.072329+00:00,2023-06-22 19:33:47.435000+00:00,2023-06-22 19:33:47.435000+00:00,2023-06-22 19:33:47.435000+00:00,2023-06-22 19:35:17.400000+00:00,2023-06-22 19:36:19.412000+00:00,2023-06-22 19:39:19.446000+00:00,2023-06-22 19:49:59.572000+00:00,2023-06-22 19:50:01.572000+00:00,2023-06-22 19:50:41.579000+00:00,2023-06-22 19:50:41.579000+00:00,2023-06-22 19:51:17.590000+00:00
1610951,1610951,34,1788670,69,2023-06-22 19:57:43.708058+00:00,2023-06-22 20:01:49.998000+00:00,2023-06-22 20:02:15.819000+00:00,2023-06-22 20:02:15.819000+00:00,2023-06-22 20:02:33.720000+00:00,2023-06-22 20:02:37.720000+00:00,2023-06-22 20:05:17.765000+00:00,2023-06-22 20:16:27.911000+00:00,2023-06-22 20:16:27.971000+00:00,2023-06-22 20:17:01.914000+00:00,2023-06-22 20:17:01.914000+00:00,2023-06-22 20:17:45.920000+00:00
1610973,1610973,34,1788693,73,2023-06-22 20:24:00.783445+00:00,2023-06-22 20:24:42.062000+00:00,2023-06-22 20:24:42.062000+00:00,2023-06-22 20:24:42.062000+00:00,2023-06-22 20:25:27.999000+00:00,2023-06-22 20:26:36.019000+00:00,2023-06-22 20:29:16.045000+00:00,2023-06-22 20:39:16.164000+00:00,2023-06-22 20:39:16.223000+00:00,2023-06-22 20:39:44.169000+00:00,2023-06-22 20:39:44.169000+00:00,2023-06-22 20:40:30.173000+00:00
1610990,1610990,34,1788714,73,2023-06-22 20:43:14.213000+00:00,2023-06-22 20:45:08.070000+00:00,2023-06-22 20:46:00.305000+00:00,2023-06-22 20:46:00.305000+00:00,2023-06-22 20:46:18.254000+00:00,2023-06-22 20:46:34.257000+00:00,2023-06-22 20:52:24.317000+00:00,2023-06-22 20:58:08.406000+00:00,2023-06-22 20:58:12.407000+00:00,2023-06-22 20:59:00.419000+00:00,2023-06-22 20:59:00.419000+00:00,2023-06-22 20:59:32.422000+00:00
1611005,1611005,34,1788733,73,2023-06-22 21:02:16.449000+00:00,2023-06-22 21:07:12.356000+00:00,2023-06-22 21:07:52.660000+00:00,2023-06-22 21:07:52.660000+00:00,2023-06-22 21:08:12.504000+00:00,2023-06-22 21:09:00.517000+00:00,2023-06-22 21:15:18.576000+00:00,2023-06-22 21:20:58.624000+00:00,2023-06-22 21:21:00.623000+00:00,2023-06-22 21:21:40.634000+00:00,2023-06-22 21:21:40.634000+00:00,2023-06-22 21:22:12.645000+00:00
1611028,1611028,34,1788754,73,2023-06-22 21:25:46.679000+00:00,2023-06-22 21:25:46.679000+00:00,2023-06-22 21:27:24.803000+00:00,2023-06-22 21:27:24.803000+00:00,2023-06-22 21:27:42.694000+00:00,2023-06-22 21:27:46.695000+00:00,2023-06-22 21:34:52.772000+00:00,2023-06-22 21:40:20.836000+00:00,2023-06-22 21:40:24.836000+00:00,2023-06-22 21:40:56.842000+00:00,2023-06-22 21:40:56.842000+00:00,2023-06-22 21:41:32.847000+00:00
1611048,1611048,34,1788772,73,2023-06-22 21:44:24.873000+00:00,2023-06-22 21:44:24.873000+00:00,2023-06-22 21:44:27.507000+00:00,2023-06-22 21:44:27.507000+00:00,2023-06-22 21:44:46.877000+00:00,2023-06-22 21:44:54.876000+00:00,2023-06-22 21:49:42.935000+00:00,2023-06-22 21:54:28.971000+00:00,2023-06-22 21:54:30.972000+00:00,2023-06-22 21:55:18.984000+00:00,2023-06-22 21:55:18.984000+00:00,2023-06-22 21:55:58.997000+00:00
1611063,1611063,34,1788792,73,2023-06-22 21:58:43.900879+00:00,2023-06-22 21:59:48.454000+00:00,2023-06-22 22:01:15.797000+00:00,2023-06-22 22:01:15.797000+00:00,2023-06-22 22:01:31.051000+00:00,2023-06-22 22:01:37.053000+00:00,2023-06-22 22:06:48.484000+00:00,2023-06-22 22:11:40.547000+00:00,2023-06-22 22:11:44.545000+00:00,2023-06-22 22:12:30.547000+00:00,2023-06-22 22:12:30.547000+00:00,2023-06-22 22:13:04.549000+00:00
1611081,1611081,34,1788811,71,2023-06-22 22:16:06.578000+00:00,2023-06-22 22:16:06.578000+00:00,2023-06-22 22:16:10.641000+00:00,2023-06-22 22:16:10.641000+00:00,2023-06-22 22:16:26.583000+00:00,2023-06-22 22:16:38.599000+00:00,2023-06-22 22:21:16.640000+00:00,2023-06-22 22:26:48.707000+00:00,2023-06-22 22:26:50.707000+00:00,2023-06-22 22:27:34.721000+00:00,2023-06-22 22:27:34.721000+00:00,2023-06-22 22:28:04.731000+00:00
1611098,1611098,34,1788833,71,2023-06-22 22:32:52.788000+00:00,2023-06-22 22:32:54.921000+00:00,2023-06-22 22:32:54.921000+00:00,2023-06-22 22:32:54.921000+00:00,2023-06-22 22:33:08.790000+00:00,2023-06-22 22:37:16.824000+00:00,2023-06-22 22:39:28.848000+00:00,2023-06-22 22:45:12.913000+00:00,2023-06-22 22:45:14.914000+00:00,2023-06-22 22:45:50.922000+00:00,2023-06-22 22:45:50.922000+00:00,2023-06-22 22:46:30.926000+00:00
1611113,1611113,34,1788846,71,2023-06-22 22:49:28.962000+00:00,2023-06-22 22:50:03.061000+00:00,2023-06-22 22:50:03.061000+00:00,2023-06-22 22:50:03.061000+00:00,2023-06-22 22:51:12.975000+00:00,2023-06-22 22:51:50.980000+00:00,2023-06-22 22:55:27.245000+00:00,2023-06-22 23:01:09.109000+00:00,2023-06-22 23:01:11.109000+00:00,2023-06-22 23:01:45.116000+00:00,2023-06-22 23:01:45.116000+00:00,2023-06-22 23:02:21.133000+00:00
1611130,1611130,34,1788866,71,2023-06-22 23:05:25.169000+00:00,2023-06-22 23:07:35.866000+00:00,2023-06-22 23:07:35.866000+00:00,2023-06-22 23:07:35.866000+00:00,2023-06-22 23:07:57.194000+00:00,2023-06-22 23:08:29.198000+00:00,2023-06-22 23:11:41.237000+00:00,2023-06-22 23:16:57.287000+00:00,2023-06-22 23:16:59.287000+00:00,2023-06-22 23:17:29.294000+00:00,2023-06-22 23:17:29.294000+00:00,2023-06-22 23:18:05.298000+00:00
1611147,1611147,34,1788885,71,2023-06-22 23:21:07.355000+00:00,2023-06-22 23:21:07.355000+00:00,2023-06-22 23:21:59.468000+00:00,2023-06-22 23:21:59.468000+00:00,2023-06-22 23:22:35.379000+00:00,2023-06-22 23:23:37.393000+00:00,2023-06-22 23:26:49.440000+00:00,2023-06-22 23:32:41.502000+00:00,2023-06-22 23:32:43.502000+00:00,2023-06-22 23:33:17.507000+00:00,2023-06-22 23:33:17.507000+00:00,2023-06-22 23:33:53.512000+00:00
1611178,1611178,34,1788918,71,2023-06-23 00:11:20.563248+00:00,2023-06-23 00:12:28.378000+00:00,2023-06-23 00:12:28.378000+00:00,2023-06-23 00:12:28.378000+00:00,2023-06-23 00:13:00.292000+00:00,2023-06-23 00:13:34.298000+00:00,2023-06-23 00:16:14.328000+00:00,2023-06-23 00:21:26.399000+00:00,2023-06-23 00:22:00.403000+00:00,2023-06-23 00:22:34.407000+00:00,2023-06-23 00:22:34.407000+00:00,2023-06-23 00:23:12.421000+00:00
1611197,1611197,34,1788938,71,2023-06-23 00:26:52.465000+00:00,2023-06-23 00:26:52.465000+00:00,2023-06-23 00:27:24.669000+00:00,2023-06-23 00:27:24.669000+00:00,2023-06-23 00:27:46.478000+00:00,2023-06-23 00:27:50.478000+00:00,2023-06-23 00:30:06.513000+00:00,2023-06-23 00:35:16.591000+00:00,2023-06-23 00:35:30.594000+00:00,2023-06-23 00:36:02.602000+00:00,2023-06-23 00:36:02.602000+00:00,2023-06-23 00:36:42.611000+00:00
1611212,1611212,34,1788958,71,2023-06-23 00:41:18.666000+00:00,2023-06-23 00:41:32.799000+00:00,2023-06-23 00:41:32.799000+00:00,2023-06-23 00:41:32.799000+00:00,2023-06-23 00:42:04.672000+00:00,2023-06-23 00:44:16.703000+00:00,2023-06-23 00:47:00.740000+00:00,2023-06-23 00:52:24.795000+00:00,2023-06-23 00:52:38.796000+00:00,2023-06-23 00:53:10.799000+00:00,2023-06-23 00:53:10.799000+00:00,2023-06-23 00:53:50.806000+00:00
1611230,1611230,34,1788976,71,2023-06-23 00:58:02.456360+00:00,2023-06-23 00:58:48.972000+00:00,2023-06-23 00:58:48.972000+00:00,2023-06-23 00:58:48.972000+00:00,2023-06-23 00:59:14.887000+00:00,2023-06-23 01:00:46.907000+00:00,2023-06-23 01:03:28.939000+00:00,2023-06-23 01:09:09.013000+00:00,2023-06-23 01:09:27.020000+00:00,2023-06-23 01:10:03.031000+00:00,2023-06-23 01:10:03.031000+00:00,2023-06-23 01:10:37.041000+00:00
1611249,1611249,34,1788999,71,2023-06-23 01:14:19.091000+00:00,2023-06-23 01:14:37.162000+00:00,2023-06-23 01:14:37.162000+00:00,2023-06-23 01:14:37.162000+00:00,2023-06-23 01:14:53.106000+00:00,2023-06-23 01:16:19.120000+00:00,2023-06-23 01:19:01.157000+00:00,2023-06-23 01:24:07.230000+00:00,2023-06-23 01:24:23.236000+00:00,2023-06-23 01:24:55.247000+00:00,2023-06-23 01:24:55.247000+00:00,2023-06-23 01:25:29.254000+00:00
1611266,1611266,34,1789018,71,2023-06-23 01:30:17.299304+00:00,2023-06-23 01:32:20.461000+00:00,2023-06-23 01:34:51.206558+00:00,2023-06-23 01:34:51.206558+00:00,2023-06-23 01:34:51.395000+00:00,2023-06-23 01:34:55.395000+00:00,2023-06-23 01:35:49.422000+00:00,2023-06-23 01:41:45.536000+00:00,2023-06-23 01:42:01.537000+00:00,2023-06-23 01:42:35.544000+00:00,2023-06-23 01:42:35.544000+00:00,2023-06-23 01:43:21.551000+00:00
1611283,1611283,34,1789041,71,2023-06-23 01:48:42.951978+00:00,2023-06-23 01:48:42.951978+00:00,2023-06-23 01:50:20.180000+00:00,2023-06-23 01:50:20.180000+00:00,2023-06-23 01:50:45.641000+00:00,2023-06-23 01:51:05.648000+00:00,2023-06-23 01:53:35.682000+00:00,2023-06-23 01:59:11.742000+00:00,2023-06-23 01:59:25.741000+00:00,2023-06-23 02:00:11.753000+00:00,2023-06-23 02:00:11.753000+00:00,2023-06-23 02:00:53.772000+00:00
1611303,1611303,34,1789058,71,2023-06-23 02:05:03.829000+00:00,2023-06-23 02:05:34.030000+00:00,2023-06-23 02:05:34.030000+00:00,2023-06-23 02:05:34.030000+00:00,2023-06-23 02:06:05.834000+00:00,2023-06-23 02:07:56.311000+00:00,2023-06-23 02:10:50.355000+00:00,2023-06-23 02:16:16.421000+00:00,2023-06-23 02:16:28.421000+00:00,2023-06-23 02:17:04.427000+00:00,2023-06-23 02:17:04.427000+00:00,2023-06-23 02:17:44.435000+00:00
1611323,1611323,34,1789078,71,2023-06-23 02:21:48.513000+00:00,2023-06-23 02:22:06.697000+00:00,2023-06-23 02:22:06.697000+00:00,2023-06-23 02:22:06.697000+00:00,2023-06-23 02:22:48.522000+00:00,2023-06-23 02:24:40.542000+00:00,2023-06-23 02:27:32.586000+00:00,2023-06-23 02:39:00.722000+00:00,2023-06-23 02:39:02.722000+00:00,2023-06-23 02:39:02.891000+00:00,2023-06-23 02:39:02.973000+00:00,2023-06-23 02:40:08.738000+00:00
1611348,1611348,34,1789106,71,2023-06-23 02:49:08.864000+00:00,2023-06-23 02:49:36.276000+00:00,2023-06-23 02:50:08.982000+00:00,2023-06-23 02:50:08.982000+00:00,2023-06-23 02:50:24.884000+00:00,2023-06-23 02:52:00.895000+00:00,2023-06-23 02:53:30.929000+00:00,2023-06-23 03:05:15.055000+00:00,2023-06-23 03:05:17.052000+00:00,2023-06-23 03:05:25.053000+00:00,2023-06-23 03:05:25.053000+00:00,2023-06-23 03:06:09.065000+00:00
1611377,1611377,34,1789137,71,2023-06-23 03:15:13.176000+00:00,2023-06-23 03:15:13.176000+00:00,2023-06-23 03:15:31.802000+00:00,2023-06-23 03:15:31.802000+00:00,2023-06-23 03:15:59.182000+00:00,2023-06-23 03:16:03.183000+00:00,2023-06-23 03:18:47.222000+00:00,2023-06-23 03:25:15.302000+00:00,2023-06-23 03:25:31.303000+00:00,2023-06-23 03:26:03.310000+00:00,2023-06-23 03:26:03.310000+00:00,2023-06-23 03:26:43.329000+00:00
1611393,1611393,34,1789159,71,2023-06-23 03:31:47.402000+00:00,2023-06-23 03:33:01.528000+00:00,2023-06-23 03:33:01.528000+00:00,2023-06-23 03:33:01.528000+00:00,2023-06-23 03:33:33.426000+00:00,2023-06-23 03:34:39.453000+00:00,2023-06-23 03:37:17.482000+00:00,2023-06-23 03:49:31.624000+00:00,2023-06-23 03:49:33.623000+00:00,2023-06-23 03:49:33.726000+00:00,2023-06-23 03:49:33.828000+00:00,2023-06-23 03:50:11.630000+00:00
1611425,1611425,34,1789194,71,2023-06-23 04:01:09.819000+00:00,2023-06-23 04:01:55.920000+00:00,2023-06-23 04:01:55.920000+00:00,2023-06-23 04:01:55.920000+00:00,2023-06-23 04:02:29.854000+00:00,2023-06-23 04:03:03.856000+00:00,2023-06-23 04:06:41.935000+00:00,2023-06-23 04:12:26.003000+00:00,2023-06-23 04:12:45.999000+00:00,2023-06-23 04:13:22.018000+00:00,2023-06-23 04:13:22.018000+00:00,2023-06-23 04:14:00.030000+00:00
1611445,1611445,34,1789215,73,2023-06-23 04:17:56.084000+00:00,2023-06-23 04:18:22.207000+00:00,2023-06-23 04:18:22.207000+00:00,2023-06-23 04:18:22.207000+00:00,2023-06-23 04:18:54.101000+00:00,2023-06-23 04:21:38.144000+00:00,2023-06-23 04:23:38.173000+00:00,2023-06-23 04:29:28.245000+00:00,2023-06-23 04:29:48.247000+00:00,2023-06-23 04:30:20.252000+00:00,2023-06-23 04:30:20.252000+00:00,2023-06-23 04:31:34.276000+00:00
1611492,1611492,34,1789261,73,2023-06-23 05:02:12.113057+00:00,2023-06-23 05:02:12.113057+00:00,2023-06-23 05:02:40.748000+00:00,2023-06-23 05:02:40.748000+00:00,2023-06-23 05:03:04.703000+00:00,2023-06-23 05:03:12.709000+00:00,2023-06-23 05:08:06.792000+00:00,2023-06-23 05:18:24.925000+00:00,2023-06-23 05:18:26.924000+00:00,2023-06-23 05:18:58.926000+00:00,2023-06-23 05:18:58.926000+00:00,2023-06-23 05:19:36.936000+00:00
1611520,1611520,34,1789289,69,2023-06-23 05:26:25.240665+00:00,2023-06-23 05:26:25.240665+00:00,2023-06-23 05:26:33.518000+00:00,2023-06-23 05:26:33.518000+00:00,2023-06-23 05:26:53.022000+00:00,2023-06-23 05:26:59.023000+00:00,2023-06-23 05:32:35.111000+00:00,2023-06-23 05:42:29.233000+00:00,2023-06-23 05:42:31.232000+00:00,2023-06-23 05:43:01.237000+00:00,2023-06-23 05:43:01.237000+00:00,2023-06-23 05:43:53.266000+00:00
1611552,1611552,34,1789328,73,2023-06-23 05:56:05.422000+00:00,2023-06-23 05:56:35.764000+00:00,2023-06-23 05:56:35.764000+00:00,2023-06-23 05:56:35.764000+00:00,2023-06-23 05:58:13.442000+00:00,2023-06-23 05:59:53.462000+00:00,2023-06-23 06:02:01.497000+00:00,2023-06-23 06:23:38.572000+00:00,2023-06-23 06:23:40.571000+00:00,2023-06-23 06:24:26.578000+00:00,2023-06-23 06:24:26.578000+00:00,2023-06-23 06:25:14.590000+00:00
1611587,1611587,34,1789328,73,2023-06-23 06:32:04.806746+00:00,,,,,,,,,,,
1611590,1611590,34,1789363,69,2023-06-23 06:34:07.348936+00:00,2023-06-23 06:36:25.421000+00:00,2023-06-23 06:37:31.017000+00:00,2023-06-23 06:37:31.017000+00:00,2023-06-23 06:37:52.759000+00:00,2023-06-23 06:38:08.768000+00:00,2023-06-23 06:41:50.817000+00:00,2023-06-23 06:52:04.930000+00:00,2023-06-23 06:52:08.930000+00:00,2023-06-23 06:52:44.932000+00:00,2023-06-23 06:52:44.932000+00:00,2023-06-23 06:53:22.942000+00:00
1611614,1611614,34,1789392,70,2023-06-23 06:59:31.023000+00:00,2023-06-23 06:59:53.105000+00:00,2023-06-23 06:59:53.105000+00:00,2023-06-23 06:59:53.105000+00:00,2023-06-23 07:00:17.033000+00:00,2023-06-23 07:01:01.040000+00:00,2023-06-23 07:04:09.075000+00:00,2023-06-23 07:13:33.231000+00:00,2023-06-23 07:13:45.234000+00:00,2023-06-23 07:14:13.250000+00:00,2023-06-23 07:14:13.250000+00:00,2023-06-23 07:14:57.267000+00:00
1611637,1611637,34,1789413,70,2023-06-23 07:20:57.367000+00:00,2023-06-23 07:20:57.367000+00:00,2023-06-23 07:20:59.748000+00:00,2023-06-23 07:20:59.748000+00:00,2023-06-23 07:21:09.371000+00:00,2023-06-23 07:22:01.377000+00:00,2023-06-23 07:24:23.404000+00:00,2023-06-23 07:33:41.514000+00:00,2023-06-23 07:33:43.515000+00:00,2023-06-23 07:34:15.518000+00:00,2023-06-23 07:34:15.518000+00:00,2023-06-23 07:34:49.530000+00:00
1611655,1611655,34,1789441,70,2023-06-23 07:39:40.727192+00:00,2023-06-23 07:43:03.808000+00:00,2023-06-23 07:43:03.808000+00:00,2023-06-23 07:43:03.808000+00:00,2023-06-23 07:43:25.660000+00:00,2023-06-23 07:45:17.688000+00:00,2023-06-23 07:47:13.717000+00:00,2023-06-23 07:55:51.861000+00:00,2023-06-23 07:55:55.861000+00:00,2023-06-23 07:56:29.866000+00:00,2023-06-23 07:56:29.866000+00:00,2023-06-23 07:57:03.883000+00:00
1611679,1611679,34,1789461,70,2023-06-23 08:02:23.952000+00:00,2023-06-23 08:02:23.952000+00:00,2023-06-23 08:02:26.009000+00:00,2023-06-23 08:02:26.009000+00:00,2023-06-23 08:02:49.954000+00:00,2023-06-23 08:03:17.960000+00:00,2023-06-23 08:05:52.014000+00:00,2023-06-23 08:14:16.151000+00:00,2023-06-23 08:14:18.151000+00:00,2023-06-23 08:14:54.158000+00:00,2023-06-23 08:14:54.158000+00:00,2023-06-23 08:15:32.163000+00:00
1611702,1611702,34,1789499,70,2023-06-23 08:29:34.182510+00:00,2023-06-23 08:37:42.965000+00:00,2023-06-23 08:40:16.653000+00:00,2023-06-23 08:40:16.653000+00:00,2023-06-23 08:40:40.531000+00:00,2023-06-23 08:40:44.531000+00:00,2023-06-23 08:43:48.593000+00:00,2023-06-23 08:51:02.722000+00:00,2023-06-23 08:51:04.722000+00:00,2023-06-23 08:51:38.730000+00:00,2023-06-23 08:51:38.730000+00:00,2023-06-23 08:52:14.743000+00:00
1611729,1611729,34,1789527,70,2023-06-23 08:56:32.807000+00:00,2023-06-23 08:58:09.302000+00:00,2023-06-23 08:58:09.302000+00:00,2023-06-23 08:58:09.302000+00:00,2023-06-23 08:58:20.826000+00:00,2023-06-23 08:59:24.843000+00:00,2023-06-23 09:02:12.878000+00:00,2023-06-23 09:10:38.997000+00:00,2023-06-23 09:10:40.998000+00:00,2023-06-23 09:11:13.006000+00:00,2023-06-23 09:11:13.006000+00:00,2023-06-23 09:11:49.018000+00:00
1611749,1611749,34,1789561,70,2023-06-23 09:16:47.087000+00:00,2023-06-23 09:16:51.153000+00:00,2023-06-23 09:16:51.153000+00:00,2023-06-23 09:16:51.153000+00:00,2023-06-23 09:17:03.097000+00:00,2023-06-23 09:19:47.128000+00:00,2023-06-23 09:22:43.177000+00:00,2023-06-23 09:31:09.293000+00:00,2023-06-23 09:31:13.294000+00:00,2023-06-23 09:31:49.301000+00:00,2023-06-23 09:31:49.301000+00:00,2023-06-23 09:32:25.304000+00:00
1611772,1611772,34,1789600,70,2023-06-23 09:36:57.005691+00:00,2023-06-23 09:37:37.448000+00:00,2023-06-23 09:37:37.448000+00:00,2023-06-23 09:37:37.448000+00:00,2023-06-23 09:37:49.401000+00:00,2023-06-23 09:40:35.444000+00:00,2023-06-23 09:43:45.497000+00:00,2023-06-23 09:52:19.655000+00:00,2023-06-23 09:52:21.655000+00:00,2023-06-23 09:53:03.661000+00:00,2023-06-23 09:53:03.661000+00:00,2023-06-23 09:53:39.671000+00:00
1611793,1611793,34,1789620,70,2023-06-23 09:57:58.486252+00:00,2023-06-23 09:58:36.084000+00:00,2023-06-23 09:58:53.790000+00:00,2023-06-23 09:58:53.790000+00:00,2023-06-23 09:59:21.726000+00:00,2023-06-23 09:59:25.728000+00:00,2023-06-23 10:02:25.765000+00:00,2023-06-23 10:11:17.902000+00:00,2023-06-23 10:11:21.901000+00:00,2023-06-23 10:11:59.913000+00:00,2023-06-23 10:11:59.913000+00:00,2023-06-23 10:12:39.928000+00:00
1611816,1611816,34,1789644,70,2023-06-23 10:26:02.135000+00:00,2023-06-23 10:26:08.499000+00:00,2023-06-23 10:26:08.499000+00:00,2023-06-23 10:26:08.499000+00:00,2023-06-23 10:26:20.145000+00:00,2023-06-23 10:27:28.156000+00:00,2023-06-23 10:30:36.187000+00:00,2023-06-23 10:39:58.323000+00:00,2023-06-23 10:40:00.323000+00:00,2023-06-23 10:41:02.338000+00:00,2023-06-23 10:41:02.338000+00:00,2023-06-23 10:41:38.353000+00:00
1611833,1611833,34,1789665,70,2023-06-23 10:46:00.411000+00:00,2023-06-23 10:46:16.500000+00:00,2023-06-23 10:46:16.500000+00:00,2023-06-23 10:46:16.500000+00:00,2023-06-23 10:46:28.414000+00:00,2023-06-23 10:48:28.452000+00:00,2023-06-23 10:51:06.480000+00:00,2023-06-23 10:59:24.598000+00:00,2023-06-23 10:59:26.598000+00:00,2023-06-23 10:59:58.603000+00:00,2023-06-23 10:59:58.603000+00:00,2023-06-23 11:00:28.613000+00:00
1611854,1611854,34,1789686,70,2023-06-23 11:05:22.690000+00:00,2023-06-23 11:05:31.142000+00:00,2023-06-23 11:05:31.142000+00:00,2023-06-23 11:05:31.142000+00:00,2023-06-23 11:05:58.701000+00:00,2023-06-23 11:07:04.718000+00:00,2023-06-23 11:10:04.775000+00:00,2023-06-23 11:18:36.915000+00:00,2023-06-23 11:18:38.918000+00:00,2023-06-23 11:19:14.922000+00:00,2023-06-23 11:19:14.922000+00:00,2023-06-23 11:19:46.933000+00:00
1611874,1611874,34,1789708,69,2023-06-23 11:24:41.044000+00:00,2023-06-23 11:24:51.137000+00:00,2023-06-23 11:24:51.137000+00:00,2023-06-23 11:24:51.137000+00:00,2023-06-23 11:25:03.049000+00:00,2023-06-23 11:26:47.069000+00:00,2023-06-23 11:29:33.103000+00:00,2023-06-23 11:39:01.231000+00:00,2023-06-23 11:39:03.231000+00:00,2023-06-23 11:39:41.241000+00:00,2023-06-23 11:39:41.241000+00:00,2023-06-23 11:40:17.252000+00:00
1611891,1611891,34,1789723,71,2023-06-23 12:11:46.572000+00:00,2023-06-23 12:11:46.572000+00:00,2023-06-23 12:12:04.979000+00:00,2023-06-23 12:12:04.979000+00:00,2023-06-23 12:12:24.576000+00:00,2023-06-23 12:12:58.580000+00:00,2023-06-23 12:15:04.625000+00:00,2023-06-23 12:24:34.722000+00:00,2023-06-23 12:24:38.723000+00:00,2023-06-23 12:25:12.728000+00:00,2023-06-23 12:25:12.728000+00:00,2023-06-23 12:25:44.735000+00:00
1611913,1611913,34,1789751,69,2023-06-23 12:32:18.814000+00:00,2023-06-23 12:32:18.814000+00:00,2023-06-23 12:32:36.995000+00:00,2023-06-23 12:32:36.995000+00:00,2023-06-23 12:32:48.820000+00:00,2023-06-23 12:32:58.821000+00:00,2023-06-23 12:35:50.855000+00:00,2023-06-23 12:42:12.900000+00:00,2023-06-23 12:42:16.899000+00:00,2023-06-23 12:42:50.903000+00:00,2023-06-23 12:42:50.903000+00:00,2023-06-23 12:43:22.907000+00:00
1611934,1611934,34,1789773,69,2023-06-23 12:50:25.001000+00:00,2023-06-23 12:50:25.001000+00:00,2023-06-23 12:50:35.091000+00:00,2023-06-23 12:50:35.091000+00:00,2023-06-23 12:50:51.005000+00:00,2023-06-23 12:50:57.004000+00:00,2023-06-23 12:53:27.025000+00:00,2023-06-23 13:01:59.114000+00:00,2023-06-23 13:02:01.113000+00:00,2023-06-23 13:02:35.122000+00:00,2023-06-23 13:02:35.122000+00:00,2023-06-23 13:03:11.128000+00:00
1611956,1611956,34,1789800,69,2023-06-23 13:09:35.874029+00:00,2023-06-23 13:10:51.588000+00:00,2023-06-23 13:10:51.588000+00:00,2023-06-23 13:10:51.588000+00:00,2023-06-23 13:11:09.208000+00:00,2023-06-23 13:11:29.210000+00:00,2023-06-23 13:14:07.242000+00:00,2023-06-23 13:22:41.342000+00:00,2023-06-23 13:22:45.342000+00:00,2023-06-23 13:23:23.352000+00:00,2023-06-23 13:23:23.352000+00:00,2023-06-23 13:23:55.358000+00:00
1611983,1611983,34,1789828,69,2023-06-23 13:30:53.441000+00:00,2023-06-23 13:32:14.574000+00:00,2023-06-23 13:32:33.573000+00:00,2023-06-23 13:32:33.573000+00:00,2023-06-23 13:32:47.470000+00:00,2023-06-23 13:33:07.474000+00:00,2023-06-23 13:36:07.515000+00:00,2023-06-23 13:44:31.618000+00:00,2023-06-23 13:44:35.619000+00:00,2023-06-23 13:45:09.625000+00:00,2023-06-23 13:45:09.625000+00:00,2023-06-23 13:45:43.633000+00:00
1612009,1612009,34,1789855,69,2023-06-23 13:52:51.463458+00:00,2023-06-23 13:53:15.759000+00:00,2023-06-23 13:53:15.759000+00:00,2023-06-23 13:53:15.759000+00:00,2023-06-23 13:53:33.710000+00:00,2023-06-23 13:54:09.720000+00:00,2023-06-23 13:56:55.772000+00:00,2023-06-23 14:06:23.916000+00:00,2023-06-23 14:06:39.923000+00:00,2023-06-23 14:06:59.925000+00:00,2023-06-23 14:06:59.925000+00:00,2023-06-23 14:07:41.939000+00:00
1612033,1612033,34,1789883,71,2023-06-23 14:14:08+00:00,2023-06-23 14:15:12.138000+00:00,2023-06-23 14:15:12.138000+00:00,2023-06-23 14:15:12.138000+00:00,2023-06-23 14:15:44.049000+00:00,2023-06-23 14:16:24.054000+00:00,2023-06-23 14:19:12.096000+00:00,2023-06-23 14:27:22.177000+00:00,2023-06-23 14:27:24.177000+00:00,2023-06-23 14:27:58.186000+00:00,2023-06-23 14:27:58.186000+00:00,2023-06-23 14:28:44.191000+00:00
1612054,1612054,34,1789909,71,2023-06-23 14:34:28.248000+00:00,2023-06-23 14:34:46.730000+00:00,2023-06-23 14:34:46.730000+00:00,2023-06-23 14:34:46.730000+00:00,2023-06-23 14:35:22.264000+00:00,2023-06-23 14:36:50.273000+00:00,2023-06-23 14:39:22.298000+00:00,2023-06-23 14:44:58.372000+00:00,2023-06-23 14:45:02.371000+00:00,2023-06-23 14:45:34.374000+00:00,2023-06-23 14:45:34.374000+00:00,2023-06-23 14:46:30.385000+00:00
1612071,1612071,34,1789931,71,2023-06-23 14:50:02.420000+00:00,2023-06-23 14:54:20.554000+00:00,2023-06-23 14:54:20.554000+00:00,2023-06-23 14:54:20.554000+00:00,2023-06-23 14:54:32.480000+00:00,2023-06-23 14:55:54.489000+00:00,2023-06-23 14:57:43.671000+00:00,2023-06-23 15:03:10.589000+00:00,2023-06-23 15:03:14.590000+00:00,2023-06-23 15:03:46.595000+00:00,2023-06-23 15:03:46.595000+00:00,2023-06-23 15:04:26.606000+00:00
1612090,1612090,34,1789948,71,2023-06-23 15:07:56.642000+00:00,2023-06-23 15:08:08.742000+00:00,2023-06-23 15:08:08.742000+00:00,2023-06-23 15:08:08.742000+00:00,2023-06-23 15:08:34.647000+00:00,2023-06-23 15:10:42.663000+00:00,2023-06-23 15:12:42.681000+00:00,2023-06-23 15:18:36.751000+00:00,2023-06-23 15:18:38.751000+00:00,2023-06-23 15:19:08.751000+00:00,2023-06-23 15:19:08.751000+00:00,2023-06-23 15:19:48.758000+00:00
